id,radius1,lambda1,lambda2,convexity,sphericity,varCurv,intCurv,b1,b2,muK,IK2,varK
2376,2.5873016691e-01,3.5846042488e-01,3.3873318364e-01,9.9969966767e-01,1.0000000000e+00,1.6778893918e-03,1.2453617704e+01,3.6360000000e-01,3.2560000000e-01,2.0010241630e+00,4.2781658974e-02,4.8303345007e-04
2377,5.7369110970e-02,3.7862300504e-01,3.2961892115e-01,9.9803553639e-01,9.9615636527e-01,9.6001971472e-03,9.9005352355e+00,3.8070000000e-01,3.4550000000e-01,2.3042447498e+00,8.6562742763e-02,5.1092863181e-01
2378,2.3000402756e-01,3.5629900157e-01,3.3720938543e-01,9.9951938367e-01,1.0000000000e+00,3.3872171035e-03,1.1377371565e+01,3.5920000000e-01,3.2850000000e-01,2.0336168609e+00,4.7241833852e-02,2.9344282092e-02
2379,2.5521943435e-01,3.4532229897e-01,3.2974541300e-01,9.9951102322e-01,1.0000000000e+00,1.6143684203e-03,1.1165434237e+01,3.3890000000e-01,3.3770000000e-01,2.0716090046e+00,4.7767227136e-02,2.9465040454e-02
2381,2.4644565424e-01,3.4816138731e-01,3.2995329432e-01,9.9947718590e-01,1.0000000000e+00,6.4006439857e-04,1.2728190394e+01,3.4430000000e-01,3.3800000000e-01,2.0922859115e+00,5.0910069040e-02,5.2529887695e-02
2382,-3.5580354796e-02,3.8264301399e-01,3.4419958608e-01,9.9852875991e-01,9.8350825451e-01,3.0520751257e-03,9.2162671725e+00,3.9760000000e-01,3.1970000000e-01,2.5223560489e+00,1.0610863811e-01,4.4873807511e-01
2383,1.0473263033e-01,3.4697920669e-01,3.4203524417e-01,9.9924216386e-01,1.0000000000e+00,1.8487749194e-03,1.1631791289e+01,3.5980000000e-01,3.2220000000e-01,2.0852316455e+00,5.2613953468e-02,1.3706074146e-01
2384,4.7530466264e-03,4.4766481741e-01,3.0912662892e-01,6.0412654943e-01,5.6532104616e-01,3.8488094498e-01,4.4629969133e+01,4.2390000000e-01,3.6180000000e-01,7.9301072357e+00,2.1580364840e-01,1.0000000000e+00
2385,2.7345478607e-01,3.4898562958e-01,3.3244069601e-01,9.9990699716e-01,1.0000000000e+00,1.8224840704e-03,1.0923287004e+01,3.5160000000e-01,3.2890000000e-01,2.0876587610e+00,5.0843515414e-02,5.1684579157e-02
2386,2.2211631416e-01,3.4342998216e-01,3.2913327064e-01,9.9969394417e-01,1.0000000000e+00,1.5365124788e-03,1.3073444580e+01,3.4380000000e-01,3.3400000000e-01,2.1590529700e+00,6.1714901608e-02,6.7986958097e-02
2387,2.9228214449e-01,3.5396605238e-01,3.3035428181e-01,9.9977356833e-01,1.0000000000e+00,3.2654053586e-03,1.2727448112e+01,3.4800000000e-01,3.4080000000e-01,2.0291731522e+00,5.1743888631e-02,2.4996981041e-02
2388,1.1218864009e-01,4.0067918775e-01,3.2173169774e-01,9.9913453369e-01,9.7356039243e-01,2.3629064285e-02,9.4028923930e+00,3.9560000000e-01,3.4880000000e-01,2.5076066424e+00,1.2542792793e-01,2.9537495472e-01
2389,-2.8021598447e-01,3.7386635733e-01,3.6116292639e-01,9.9831522694e-01,9.8699550824e-01,7.2744252065e-03,9.9604835914e+00,4.0260000000e-01,3.0120000000e-01,2.3873133071e+00,7.5442189615e-02,5.7420601377e-01
2390,1.3563455431e-01,3.6606183757e-01,3.2757714730e-01,9.9913669799e-01,1.0000000000e+00,2.2106544985e-03,1.0720888881e+01,3.6150000000e-01,3.3660000000e-01,2.3115226437e+00,6.7480222982e-02,2.0154570704e-01
2391,3.1540169544e-01,3.5265272321e-01,3.3020454593e-01,9.9961333026e-01,1.0000000000e+00,1.5550054909e-03,1.3367650876e+01,3.4910000000e-01,3.4150000000e-01,1.9533629552e+00,3.5873822498e-02,0.0000000000e+00
2392,2.6078581139e-01,3.8749321218e-01,3.2981492382e-01,8.7548226123e-01,8.5271871614e-01,2.3461506525e-01,3.5311063484e+00,3.6580000000e-01,3.4560000000e-01,3.5002551828e+00,9.2982660324e-02,1.0000000000e+00
2393,2.4638063215e-01,3.6250681971e-01,3.3314797717e-01,9.9946491451e-01,1.0000000000e+00,3.8126995363e-03,1.1280393561e+01,3.6250000000e-01,3.3890000000e-01,2.1063310572e+00,5.3011805689e-02,8.7549812825e-02
2394,2.8156415754e-01,3.5135113238e-01,3.2726604422e-01,9.9970603377e-01,1.0000000000e+00,9.5984632595e-04,1.2415583172e+01,3.4330000000e-01,3.4230000000e-01,1.9943482520e+00,4.8683182600e-02,0.0000000000e+00
2395,2.9561079138e-01,3.5948700164e-01,3.2684237486e-01,9.9954794580e-01,1.0000000000e+00,1.7980037251e-03,1.1991143419e+01,3.5640000000e-01,3.3950000000e-01,2.0208275736e+00,4.8856318233e-02,1.9442096365e-02
2396,-3.3454636081e-01,3.5816417912e-01,3.2854798839e-01,9.9913394217e-01,1.0000000000e+00,2.5680069968e-03,1.0617664709e+01,3.6690000000e-01,3.3080000000e-01,2.2825616865e+00,7.1818953546e-02,4.5344765125e-01
2397,-8.9884299037e-02,3.8624220628e-01,3.2761295374e-01,9.9950348234e-01,9.8963424580e-01,6.2683746855e-03,9.7120136836e+00,3.8270000000e-01,3.4250000000e-01,2.3943747215e+00,1.1117667854e-01,4.9281487743e-01
2398,4.4906736108e-02,3.6247920841e-01,3.3284168762e-01,9.9867396574e-01,1.0000000000e+00,4.7518905479e-03,9.4823130839e+00,3.6920000000e-01,3.2510000000e-01,2.7127173478e+00,1.1482748910e-01,4.4161333172e-01
2399,2.8453966381e-01,3.6635243863e-01,3.3560308692e-01,9.9933440220e-01,1.0000000000e+00,1.3185566062e-03,1.1593504177e+01,3.7500000000e-01,3.2630000000e-01,2.1398091840e+00,6.4417214736e-02,8.8757396450e-02
2400,2.2829008938e-01,3.5638821632e-01,3.4282642717e-01,9.9931884786e-01,1.0000000000e+00,2.0537566083e-03,1.1591896781e+01,3.6980000000e-01,3.2220000000e-01,2.2484183479e+00,5.9060613868e-02,1.1604878638e-01
2401,-1.8501025970e-02,3.6471062844e-01,3.4218539466e-01,9.9811197306e-01,1.0000000000e+00,3.6967510195e-03,1.0730040114e+01,3.6970000000e-01,3.2470000000e-01,2.5565893812e+00,1.0423458836e-01,3.9343074508e-01
2402,2.9252025996e-01,3.6380104604e-01,3.3921145113e-01,9.9954904646e-01,1.0000000000e+00,7.4205775914e-03,1.2012868133e+01,3.6560000000e-01,3.3260000000e-01,2.0883162490e+00,5.2888139075e-02,5.0476995532e-02
2403,-4.5126833391e-02,3.6623839827e-01,3.2167629016e-01,9.9925423999e-01,1.0000000000e+00,1.6124200054e-03,1.0084383874e+01,3.5780000000e-01,3.4200000000e-01,2.2451406319e+00,6.6344573398e-02,2.3946383287e-01
2404,-1.2887462800e-01,3.7642348200e-01,3.5309841934e-01,9.9898699955e-01,9.9457947874e-01,4.1636383602e-03,1.0813721319e+01,4.0000000000e-01,3.1060000000e-01,2.2638193392e+00,7.8472893110e-02,1.6060862215e-01
2405,1.5011342493e-01,3.5994837137e-01,3.2451987716e-01,9.9962968273e-01,1.0000000000e+00,2.2814367341e-03,1.1762390549e+01,3.5240000000e-01,3.4060000000e-01,2.1665616791e+00,6.4084823791e-02,1.1013162662e-01
2406,2.6765461213e-01,3.6408760238e-01,3.2622145520e-01,9.9975432758e-01,1.0000000000e+00,6.4842046375e-03,1.2143767878e+01,3.5670000000e-01,3.4320000000e-01,2.0810463330e+00,4.7079242507e-02,3.5019925130e-02
2407,-3.3641548815e-02,3.7091054190e-01,3.3781505791e-01,9.9891467248e-01,9.9847656709e-01,8.1466777746e-03,1.0089360148e+01,3.7850000000e-01,3.3220000000e-01,2.3310264919e+00,8.0315634447e-02,2.3330515638e-01
2408,1.3377864668e-01,3.5152652088e-01,3.3450613507e-01,9.9968795194e-01,1.0000000000e+00,2.1943068944e-03,1.2145668561e+01,3.5340000000e-01,3.3490000000e-01,1.9652281472e+00,3.9588146584e-02,0.0000000000e+00
2409,2.3004367883e-01,3.6607288030e-01,3.3546458802e-01,9.9932642769e-01,1.0000000000e+00,3.3025378767e-03,1.2210508079e+01,3.7160000000e-01,3.3120000000e-01,2.0576392715e+00,5.7432581483e-02,5.1322304070e-02
2410,1.5189690783e-01,3.7656347040e-01,3.3904478800e-01,9.9892690968e-01,9.9342823838e-01,3.1211996906e-03,9.6798091221e+00,3.8480000000e-01,3.3290000000e-01,2.2443981638e+00,6.7086575874e-02,1.9731916435e-01
2411,7.2298713969e-02,3.6579334418e-01,3.3355066490e-01,9.9907375592e-01,1.0000000000e+00,5.8678877782e-03,1.1059261042e+01,3.6520000000e-01,3.4060000000e-01,2.3757423110e+00,7.9266719325e-02,6.1707523246e-01
2412,-9.0137308953e-02,3.7847577210e-01,3.4159886944e-01,9.9866844441e-01,9.9754803115e-01,4.2116678665e-03,1.1027198106e+01,3.8940000000e-01,3.2570000000e-01,2.2378775768e+00,7.8756016369e-02,4.5199855090e-01
2413,1.8525430789e-01,3.6003517449e-01,3.3789727987e-01,9.9925881267e-01,1.0000000000e+00,8.0892401412e-03,1.0107302318e+01,3.6230000000e-01,3.2880000000e-01,2.1465365737e+00,6.0290232835e-02,1.8572636155e-01
2414,-4.9258185125e-01,4.3376949736e-01,3.6187526177e-01,9.9180159663e-01,8.8583670075e-01,8.4456957952e-03,5.3567670890e+00,4.7750000000e-01,3.0750000000e-01,2.8176493435e+00,1.9675451824e-01,4.0490278952e-01
2415,3.6057692722e-02,3.4672549770e-01,3.3046161327e-01,9.9958964950e-01,1.0000000000e+00,5.3462845480e-04,1.1809211755e+01,3.4080000000e-01,3.3410000000e-01,2.0590741563e+00,3.8855677651e-02,5.4824296583e-02
2416,9.9018382785e-02,3.7166137666e-01,3.5142119475e-01,9.9844225958e-01,9.9039572626e-01,1.3482797501e-03,9.6167826968e+00,3.9380000000e-01,3.1260000000e-01,2.3823283686e+00,8.0828199494e-02,5.3423499577e-01
2417,2.8820889331e-01,3.6798468394e-01,3.2102958820e-01,9.9967622907e-01,1.0000000000e+00,6.1610831370e-03,1.1888721770e+01,3.5750000000e-01,3.5100000000e-01,2.0956324319e+00,5.5308474714e-02,5.1805337520e-02
2418,-4.0737538130e-01,4.2055109869e-01,3.4325299614e-01,9.9523768056e-01,9.2072273289e-01,6.6367821130e-03,6.2630640496e+00,4.2810000000e-01,3.4690000000e-01,2.7453710350e+00,1.4290443482e-01,4.2470716097e-01
2419,2.1322836379e-01,3.4758956087e-01,3.3189750963e-01,9.9960098787e-01,1.0000000000e+00,2.2181338791e-03,1.1535353359e+01,3.4720000000e-01,3.3410000000e-01,1.9846529343e+00,4.3243520541e-02,0.0000000000e+00
2420,2.3258806475e-01,3.4550777956e-01,3.3558831590e-01,9.9957645993e-01,1.0000000000e+00,2.5446480312e-03,1.2156512524e+01,3.4760000000e-01,3.3030000000e-01,1.9662707704e+00,4.1658261238e-02,0.0000000000e+00
2421,4.3193652740e-04,3.7472895850e-01,3.2642334027e-01,9.9950952249e-01,1.0000000000e+00,2.3665192361e-03,1.1188256891e+01,3.7340000000e-01,3.3680000000e-01,2.1536996534e+00,6.8765871609e-02,1.4466851829e-01
2422,-2.1318314545e-02,3.5972629180e-01,3.3765547041e-01,9.9902624428e-01,1.0000000000e+00,2.4575470993e-03,1.0647318222e+01,3.6280000000e-01,3.2810000000e-01,2.1796788261e+00,6.9580415279e-02,1.6749184881e-01
2423,1.2767110085e-01,3.4898785272e-01,3.3876584800e-01,9.9929859726e-01,1.0000000000e+00,3.8889751821e-03,9.3493140496e+00,3.4730000000e-01,3.3660000000e-01,2.2741443881e+00,5.9942545371e-02,5.5778287646e-01
2424,-5.7274435205e-02,3.9502204688e-01,3.5348937440e-01,9.9457011627e-01,9.6587668011e-01,9.4958558329e-03,7.9830119560e+00,4.2030000000e-01,3.1930000000e-01,2.5612273263e+00,1.3750602453e-01,4.2482791933e-01
2425,2.7300433689e-01,3.5047650193e-01,3.3191745364e-01,9.9944543352e-01,1.0000000000e+00,1.6814546431e-03,1.1935064001e+01,3.5020000000e-01,3.3190000000e-01,2.0069905774e+00,3.3323437749e-02,2.1736505253e-03
2426,3.0660010533e-01,3.5300832738e-01,3.3890307947e-01,9.9951992927e-01,1.0000000000e+00,1.1461597476e-03,1.2812181010e+01,3.6290000000e-01,3.2700000000e-01,1.9231578019e+00,3.2845347118e-02,0.0000000000e+00
2427,4.0993577860e-02,3.5637181747e-01,3.3309768393e-01,9.9893079274e-01,1.0000000000e+00,4.8643838191e-04,1.1803229474e+01,3.5840000000e-01,3.2970000000e-01,2.3342747615e+00,7.3541847927e-02,1.5529525420e-01
2428,1.9041546152e-02,3.6447426527e-01,3.2868799386e-01,9.9885690846e-01,1.0000000000e+00,3.9252262559e-03,1.0890903807e+01,3.6140000000e-01,3.4510000000e-01,2.1273810288e+00,5.4479775254e-02,2.7375920783e-01
2429,2.3654021598e-01,3.5762532766e-01,3.3975126150e-01,9.9920257185e-01,1.0000000000e+00,1.4206665783e-03,1.2009029334e+01,3.6550000000e-01,3.2970000000e-01,2.0638732678e+00,5.3446511207e-02,6.3881173771e-02
2430,2.7881372255e-01,3.6210172389e-01,3.5057398649e-01,9.9949603788e-01,1.0000000000e+00,6.1088666549e-03,1.0719585349e+01,3.8240000000e-01,3.1500000000e-01,2.2178569129e+00,6.6703983818e-02,1.9973433160e-01
2431,2.7945608523e-01,3.4956820998e-01,3.2831791990e-01,9.9974131224e-01,1.0000000000e+00,6.7915954254e-04,1.2618576730e+01,3.4820000000e-01,3.3840000000e-01,1.8872250306e+00,2.7374750376e-02,0.0000000000e+00
2432,-5.6296305537e-01,4.3542204383e-01,3.0043475274e-01,9.9556218633e-01,8.7454401761e-01,8.8954880800e-03,4.4913093539e+00,4.0310000000e-01,3.9770000000e-01,2.9233578867e+00,1.9705351969e-01,3.8473614298e-01
2433,3.1019464408e-01,3.5077506248e-01,3.4220512410e-01,9.9969195075e-01,1.0000000000e+00,9.3840101366e-04,1.2869023969e+01,3.5840000000e-01,3.2580000000e-01,1.9165456093e+00,3.4106062644e-02,0.0000000000e+00
2434,2.1854649018e-01,3.9586988429e-01,3.5106666212e-01,7.3458096694e-01,7.6435409444e-01,1.8800420109e+00,3.7020029751e+01,4.4210000000e-01,3.0310000000e-01,4.3666422434e+00,2.7986956774e-01,7.8468783963e-01
2435,1.9571080974e-01,3.5830565812e-01,3.2240631857e-01,9.9983850221e-01,1.0000000000e+00,7.9839545018e-03,1.0858351200e+01,3.5380000000e-01,3.3700000000e-01,2.4100299900e+00,8.6628305849e-02,1.8584711991e-01
2436,2.5080458076e-01,3.5171852213e-01,3.2861933964e-01,9.9993369495e-01,1.0000000000e+00,3.4205014629e-03,1.2351007318e+01,3.5220000000e-01,3.3390000000e-01,2.0235096200e+00,4.3836165748e-02,1.1472044439e-02
2437,2.9085770177e-01,3.5487621586e-01,3.3166728110e-01,9.9962676784e-01,1.0000000000e+00,2.6759679593e-03,1.2288472679e+01,3.5150000000e-01,3.3950000000e-01,1.9740050088e+00,3.6820775970e-02,0.0000000000e+00
2439,-5.6296305537e-01,4.3542204383e-01,3.0043475274e-01,9.9556218633e-01,8.7454401761e-01,8.8954880800e-03,4.4913093539e+00,4.0310000000e-01,3.9770000000e-01,2.9233578867e+00,1.9705351969e-01,3.8473614298e-01
2440,3.0530371727e-01,3.6125470813e-01,3.2979758734e-01,9.9928865043e-01,1.0000000000e+00,3.6468655961e-03,1.2377854748e+01,3.5750000000e-01,3.3950000000e-01,2.1789776460e+00,6.0616154094e-02,7.8251418911e-02
2441,-4.9258185125e-01,4.3376949736e-01,3.6187526177e-01,9.9180159663e-01,8.8583670075e-01,8.4456957952e-03,5.3567670890e+00,4.7750000000e-01,3.0750000000e-01,2.8176493435e+00,1.9675451824e-01,4.0490278952e-01
2442,2.4304409203e-01,3.5496134281e-01,3.3015857965e-01,9.9956915147e-01,1.0000000000e+00,3.2060304354e-03,1.1649474358e+01,3.4960000000e-01,3.3950000000e-01,2.1903540954e+00,5.9540611958e-02,1.0047095761e-01
2443,2.8453780176e-01,3.4800661111e-01,3.2989985546e-01,9.9951975618e-01,1.0000000000e+00,3.9610319223e-03,1.1353328717e+01,3.3960000000e-01,3.3670000000e-01,2.0287816785e+00,5.6372137647e-02,1.4491003502e-02
2444,-3.5002968287e-02,3.9040996574e-01,3.3534490203e-01,9.9780001168e-01,9.8392330783e-01,1.3559743211e-02,9.4747923591e+00,3.9360000000e-01,3.3830000000e-01,2.2700990335e+00,7.9849125942e-02,5.1962323391e-01
2445,3.0726866289e-01,3.5026483095e-01,3.3143914826e-01,9.9977104134e-01,1.0000000000e+00,1.7604139032e-03,1.2585161411e+01,3.4730000000e-01,3.3500000000e-01,1.9697581036e+00,3.9087375825e-02,0.0000000000e+00
2446,4.1305471923e-02,3.4867701184e-01,3.3897628284e-01,9.9920263469e-01,1.0000000000e+00,1.5554171636e-02,1.0483707671e+01,3.5980000000e-01,3.2540000000e-01,2.2681745700e+00,7.9048789983e-02,5.1600048303e-01
2447,2.2410689340e-01,3.5334436007e-01,3.2937373130e-01,9.9975759875e-01,1.0000000000e+00,1.0799237916e-03,1.2208307266e+01,3.4830000000e-01,3.4080000000e-01,1.9579432336e+00,3.5760808713e-02,0.0000000000e+00
2448,3.1447756209e-01,3.5659885550e-01,3.3214039608e-01,9.9934795281e-01,1.0000000000e+00,1.9364700582e-03,1.2604738604e+01,3.5780000000e-01,3.3490000000e-01,1.9714858449e+00,3.2070948899e-02,0.0000000000e+00
2449,1.1840360948e-01,3.5976781252e-01,3.3411168736e-01,9.9877211291e-01,1.0000000000e+00,2.8711880605e-03,1.0328693608e+01,3.5960000000e-01,3.4420000000e-01,2.2871883156e+00,7.0681268360e-02,3.9210240309e-01
2450,2.3326750074e-01,3.4167454554e-01,3.2999468644e-01,9.9972344973e-01,1.0000000000e+00,1.3920616678e-03,1.2139523101e+01,3.3760000000e-01,3.3520000000e-01,1.9943386899e+00,3.9416570889e-02,0.0000000000e+00
2451,2.4801675419e-01,3.4578291316e-01,3.3559820698e-01,9.9931240694e-01,1.0000000000e+00,2.7265334553e-03,1.1739843808e+01,3.4880000000e-01,3.2860000000e-01,1.9832800754e+00,3.9029215414e-02,0.0000000000e+00
2452,3.1408658643e-01,3.5555448800e-01,3.2637554445e-01,9.9964919229e-01,1.0000000000e+00,3.2830482952e-03,1.2627588471e+01,3.4510000000e-01,3.4260000000e-01,1.9731836155e+00,3.2813683991e-02,0.0000000000e+00
2453,3.0648213227e-01,3.4512273379e-01,3.3461227898e-01,9.9928085999e-01,1.0000000000e+00,4.3933525513e-03,1.1534861893e+01,3.4480000000e-01,3.2890000000e-01,2.0522248264e+00,4.6084946965e-02,3.5744475305e-02
2454,-9.0347729018e-02,3.8336242716e-01,3.3864180476e-01,9.9889878970e-01,9.9276682198e-01,4.2944511749e-03,1.0882725842e+01,3.9210000000e-01,3.3000000000e-01,2.2479475868e+00,7.3894076236e-02,1.6821639899e-01
2455,3.0235884009e-01,3.5122519008e-01,3.2482251714e-01,9.9984123690e-01,1.0000000000e+00,6.1247568430e-04,1.2458316543e+01,3.4810000000e-01,3.3370000000e-01,1.9306536039e+00,3.7684876370e-02,0.0000000000e+00
2457,2.7813469833e-01,3.7229309854e-01,3.2657310809e-01,9.9982130606e-01,1.0000000000e+00,2.1608315858e-03,1.1490368679e+01,3.6970000000e-01,3.3830000000e-01,2.1716705914e+00,6.6286528749e-02,1.0662963410e-01
2458,-2.8994637773e-01,4.0525746212e-01,3.5143509022e-01,9.9804722530e-01,9.5454960714e-01,7.6058575568e-03,8.0004062165e+00,4.2840000000e-01,3.2150000000e-01,2.5557034415e+00,1.1450749800e-01,6.5040454051e-01
2459,-2.2289713106e-01,4.0364541281e-01,3.0459237703e-01,9.9807214165e-01,9.6647573545e-01,7.3720007507e-03,8.0468219471e+00,3.8800000000e-01,3.6230000000e-01,2.5767970928e+00,1.0852653888e-01,4.2277502717e-01
2460,2.7812662958e-01,3.6101750286e-01,3.2940954669e-01,9.9949269155e-01,1.0000000000e+00,9.4498755704e-03,1.1025745663e+01,3.6100000000e-01,3.3440000000e-01,2.3318133277e+00,7.5015596553e-02,1.4937809443e-01
2461,-1.1255868233e-02,4.5463934169e-01,3.7628335137e-01,9.5312330333e-01,7.6198677999e-01,1.0937272381e-01,2.4289163394e+00,5.1720000000e-01,3.0670000000e-01,3.6282323333e+00,1.8616985336e-01,8.7972467093e-01
2462,2.9453396452e-01,3.6322141098e-01,3.2502422950e-01,9.9935038378e-01,1.0000000000e+00,4.4848229926e-03,1.1891584295e+01,3.5710000000e-01,3.4020000000e-01,2.0932099518e+00,5.9679864324e-02,2.9465040454e-02
2463,-4.0383108364e-03,3.7613557445e-01,3.4436647146e-01,9.9795697037e-01,9.9338400709e-01,4.3694078376e-03,1.0230533160e+01,3.9200000000e-01,3.2380000000e-01,2.1927838789e+00,6.5145763854e-02,2.2436903756e-01
2464,2.9891569173e-01,3.5594289231e-01,3.3160222170e-01,9.9938819672e-01,1.0000000000e+00,2.8537214063e-03,1.2405368045e+01,3.5730000000e-01,3.3300000000e-01,1.9771630720e+00,4.6511982749e-02,0.0000000000e+00
2465,1.8914404605e-01,3.6430422180e-01,3.3130517125e-01,9.9928487316e-01,1.0000000000e+00,2.1072953370e-03,1.1227763574e+01,3.6200000000e-01,3.4050000000e-01,2.2466222294e+00,8.0499640278e-02,4.6528197078e-01
2466,2.2807924432e-02,3.5555134512e-01,3.3182234170e-01,9.9956672711e-01,1.0000000000e+00,1.3915329922e-03,1.2879532925e+01,3.5290000000e-01,3.3870000000e-01,1.9937106620e+00,4.6968000568e-02,0.0000000000e+00
2467,2.9967421642e-01,3.4423946133e-01,3.3516481920e-01,9.9990657753e-01,1.0000000000e+00,9.1086074205e-04,1.3356373097e+01,3.4740000000e-01,3.3160000000e-01,1.8989826886e+00,2.8146093971e-02,0.0000000000e+00
2468,-5.6296305537e-01,4.3542204383e-01,3.0043475274e-01,9.9556218633e-01,8.7454401761e-01,8.8954880800e-03,4.4913093539e+00,4.0310000000e-01,3.9770000000e-01,2.9233578867e+00,1.9705351969e-01,3.8473614298e-01
2469,-5.6296305537e-01,4.3542204383e-01,3.0043475274e-01,9.9556218633e-01,8.7454401761e-01,8.8954880800e-03,4.4913093539e+00,4.0310000000e-01,3.9770000000e-01,2.9233578867e+00,1.9705351969e-01,3.8473614298e-01
2470,4.3860803323e-02,3.8127393274e-01,3.2318736577e-01,9.9924205822e-01,9.9364622223e-01,8.0683261776e-03,9.8711383710e+00,3.6960000000e-01,3.4820000000e-01,2.3823781075e+00,1.0470026881e-01,2.8897476150e-01
2471,2.5153983888e-01,3.6179519945e-01,3.3149571706e-01,9.9958415145e-01,1.0000000000e+00,4.0502102489e-03,1.1209697978e+01,3.6320000000e-01,3.3350000000e-01,2.0181389700e+00,5.5438109338e-02,9.2983939138e-03
2472,1.3480541239e-01,3.6321155189e-01,3.3967060128e-01,9.9951441100e-01,1.0000000000e+00,5.1702504529e-03,1.1014384076e+01,3.7350000000e-01,3.2720000000e-01,2.1254010494e+00,5.6279556541e-02,9.6002898201e-02
2473,1.9900929404e-01,3.5344662583e-01,3.4266494334e-01,9.9908909576e-01,1.0000000000e+00,1.7077472134e-03,1.1528628528e+01,3.5910000000e-01,3.2810000000e-01,2.2710112649e+00,7.5369577891e-02,2.5033208550e-01
2474,2.6631681925e-01,3.6146067102e-01,3.2223275393e-01,9.9925102531e-01,1.0000000000e+00,1.6009395141e-03,1.2204975665e+01,3.5000000000e-01,3.4810000000e-01,2.0950116786e+00,4.6925646564e-02,3.5744475305e-02
2475,2.4081607847e-01,3.4649717864e-01,3.3610871854e-01,9.9971031394e-01,1.0000000000e+00,3.0245446305e-03,1.1076981752e+01,3.5680000000e-01,3.2470000000e-01,2.1014876315e+00,5.9289305052e-02,4.2023910156e-02
2476,-5.6296305537e-01,4.3542204383e-01,3.0043475274e-01,9.9556218633e-01,8.7454401761e-01,8.8954880800e-03,4.4913093539e+00,4.0310000000e-01,3.9770000000e-01,2.9233578867e+00,1.9705351969e-01,3.8473614298e-01
2477,2.6011950317e-01,3.5821579793e-01,3.3196309463e-01,9.9991590569e-01,1.0000000000e+00,2.8898625052e-03,1.1760359631e+01,3.5280000000e-01,3.4080000000e-01,2.0158878203e+00,3.7358585648e-02,7.1247433885e-03
2478,1.7235615099e-01,3.7029437132e-01,3.4895776680e-01,9.9948834669e-01,9.9881577317e-01,3.7278578142e-03,1.0675468568e+01,3.8380000000e-01,3.1620000000e-01,2.1869288543e+00,6.6166470978e-02,2.1108561768e-01
2479,1.0281493540e-01,3.5440535604e-01,3.3041345151e-01,9.9947395160e-01,1.0000000000e+00,8.3666178450e-03,1.0771903510e+01,3.5090000000e-01,3.3930000000e-01,2.1003255710e+00,4.8795264622e-02,1.0336915831e-01
2480,9.8324648483e-02,3.5203926547e-01,3.4703571918e-01,9.9931230169e-01,1.0000000000e+00,3.8814207765e-03,1.0500298973e+01,3.7450000000e-01,3.1560000000e-01,2.4623359850e+00,1.2426402250e-01,6.1019200580e-01
2481,1.3431509681e-01,4.1760596896e-01,3.1267516820e-01,9.9438964330e-01,8.8228696347e-01,1.4936681762e-01,4.6362660432e+00,3.9890000000e-01,3.6890000000e-01,3.7097038739e+00,2.1582767737e-01,8.3878758604e-01
